"pathway","pval","padj","log2err","ES","NES","size","cluster"
"PGF_UP.V1_DN",0.2970498474059,0.803510047593866,0.0711327399327894,0.593080004022645,1.12661098341184,22,"10"
"PGF_UP.V1_UP",0.309017223910841,0.803510047593866,0.0689567351672811,0.583388285890962,1.1136350948407,24,"10"
"PKCA_DN.V1_DN",0.0512820512820513,0.393125469571751,0.199915231309662,0.700896919934622,1.32088980434778,20,"10"
"PRC1_BMI_UP.V1_UP",0.855983772819473,1,0.019677649030838,0.402111710965779,0.765829680063663,23,"10"
"PRC2_EED_DN.V1_DN",0.976386036960986,1,0.0104610403416792,0.256875290989595,0.47985838155945,17,"10"
"PRC2_EED_DN.V1_UP",0.83080040526849,1,0.0214353576364558,0.423375197755345,0.808184685754209,24,"10"
"PRC2_EZH2_UP.V1_DN",0.143589743589744,0.598554994388328,0.11331290842208,0.652902885469012,1.2304416528549,20,"10"
"PRC2_EZH2_UP.V1_UP",0.808425275827482,1,0.0224414263839237,0.4348260394886,0.839205594413593,30,"10"
"PRC2_SUZ12_UP.V1_DN",0.742299794661191,1,0.0282923737721473,0.46546359751071,0.869513792922092,17,"10"
"PRC2_SUZ12_UP.V1_UP",0.298353909465021,0.803510047593866,0.0714786287425507,0.607644331493886,1.13825283813581,18,"10"
"PTEN_DN.V1_DN",0.937242798353909,1,0.0143399359768684,0.334338191466921,0.626289715233269,18,"10"
"PTEN_DN.V1_UP",0.455375253549696,0.889345948169478,0.0506004243853618,0.547915457929589,1.04351579027715,23,"10"
"PTEN_DN.V2_UP",0.783350050150451,1,0.024215353215022,0.447285904662928,0.861081994220143,28,"10"
"RAF_UP.V1_DN",0.00242338890629385,0.0650276023188849,0.431707695803346,0.661539440586036,1.31168067283012,62,"10"
"RAF_UP.V1_UP",0.848151848151848,1,0.0193046440642709,0.420972458918696,0.824965562292234,44,"10"
"RB_DN.V1_DN",0.0648429584599797,0.453900709219858,0.175204047558551,0.676144615114425,1.29069847782257,24,"10"
"RB_P107_DN.V1_DN",0.548755186721992,0.929995632234112,0.0431036828790402,0.537731326906483,0.99219513101815,15,"10"
"RB_P107_DN.V1_UP",0.000506708011454535,0.0238014257668878,0.477270815362862,0.821671173738893,1.52654600092472,16,"10"
"RB_P130_DN.V1_DN",0.979716024340771,1,0.0086840800745758,0.275849042535221,0.525359939115512,23,"10"
"RELA_DN.V1_UP",0.695695695695696,1,0.0302754424728262,0.476081217420546,0.922265770017676,32,"10"
"RPS14_DN.V1_UP",0.986013986013986,1,0.0054335217582325,0.335287389922914,0.665696472963931,65,"10"
"SNF5_DN.V1_DN",0.0860655737704918,0.477812323346523,0.151148761385484,0.674734247449374,1.27534968554993,21,"10"
"SNF5_DN.V1_UP",NA,NA,NA,-0.310883893916713,NA,27,"10"
"SRC_UP.V1_DN",0.834710743801653,1,0.0222983800506052,0.419397253754865,0.779179337161157,16,"10"
"STK33_DN",0.809,1,0.0222267787552589,0.436007063016291,0.849370485424173,35,"10"
"STK33_NOMO_DN",0.595595595595596,0.949414761295949,0.0376923295943841,0.497567051086174,0.96765615232559,34,"10"
"STK33_NOMO_UP",1,1,0,0.205115862511506,0.411683795182166,87,"10"
"STK33_SKM_DN",0.123,0.564064064064064,0.122107920287081,0.614571658818271,1.19661167573189,36,"10"
"STK33_SKM_UP",0.997002997002997,1,0.00250132493941571,0.300389158198121,0.602712113048407,85,"10"
"STK33_UP",1,1,0,0.214182340828618,0.430108018649599,91,"10"
"TBK1.DF_DN",0.112337011033099,0.548068447767545,0.128788713061714,0.636364974719578,1.2250831420595,28,"10"
"TBK1.DF_UP",0.95004995004995,1,0.0104610403416792,0.370577322973037,0.725799990545458,45,"10"
"TGFB_UP.V1_DN",0.252747252747253,0.736496913580247,0.0785029047348687,0.572077865428648,1.11873479020312,40,"10"
"TGFB_UP.V1_UP",0.582748244734203,0.938224674022066,0.0387962208304479,0.507964724686406,0.980361799911866,30,"10"
"VEGF_A_UP.V1_DN",0.210739614994934,0.69873080780804,0.0891647117820678,0.6068636336108,1.1584473951845,24,"10"
"VEGF_A_UP.V1_UP",0.771486349848332,1,0.0254820564855004,0.452175028241772,0.865785498813906,25,"10"
"WNT_UP.V1_DN",0.64292980671414,0.976956637707666,0.0348652196832942,0.496676360082541,0.943483237800475,22,"10"
"WNT_UP.V1_UP",0.390946502057613,0.828189300411522,0.0583452776743612,0.57737359541777,1.08154902397138,18,"10"
"AKT_UP.V1_DN",0.841509433962264,0.879759862778731,0.0852884689790502,0.23388331460192,0.73532512989369,18,"11"
"AKT_UP.V1_UP",0.770750988142292,0.830965909090909,0.0928481214159878,0.23903919666158,0.809261218086386,24,"11"
"AKT_UP_MTOR_DN.V1_UP",0.754940711462451,0.830965909090909,0.0940503465727813,0.241904477739952,0.818961555470494,24,"11"
"ALK_DN.V1_UP",0.00770208021298288,0.0899633857172216,0.407017918923954,-0.664561742379737,-1.69617145411841,16,"11"
"ATF2_S_UP.V1_DN",0.00641345018303053,0.0899633857172216,0.407017918923954,-0.625065553496248,-1.69910850451222,21,"11"
"ATF2_S_UP.V1_UP",0.28493894165536,0.572448388963921,0.0886261133285098,-0.439009252961183,-1.15519027257444,18,"11"
"ATF2_UP.V1_DN",0.0760157273918742,0.308534422943489,0.184706471207739,-0.481067553806019,-1.38375256324453,27,"11"
"BMI1_DN.V1_DN",0.00257747230141772,0.0889227943989114,0.431707695803346,-0.651617170922152,-1.7388497399169,19,"11"
"BMI1_DN.V1_UP",0.267924528301887,0.560205831903945,0.165656695205483,0.367784329676129,1.15630762481824,18,"11"
"BMI1_DN_MEL18_DN.V1_DN",0.2171581769437,0.523857997200662,0.103958471559957,-0.455292583723183,-1.22802599197006,20,"11"
"BMI1_DN_MEL18_DN.V1_UP",0.240522875816993,0.531124497991968,0.096240602328129,-0.419631615908411,-1.19654341396021,26,"11"
"CAHOY_ASTROGLIAL",0.294520547945205,0.572448388963921,0.149207542435322,0.376299526918116,1.1094709964541,15,"11"
"CAMP_UP.V1_DN",0.618811881188119,0.757592393333187,0.0456790414930062,-0.287082402078105,-0.906646340818448,42,"11"
"CAMP_UP.V1_UP",0.0442359249329759,0.211464091087534,0.248911114434702,-0.54528831801442,-1.47076462823843,20,"11"
"CORDENONSI_YAP_CONSERVED_SIGNATURE",0.578767123287671,0.746447317885034,0.101350743797099,0.307230699640523,0.905830398627197,15,"11"
"CRX_DN.V1_DN",0.540720961281709,0.724461093756076,0.0553642837725362,-0.346448423255347,-0.95967863724905,23,"11"
"CRX_NRL_DN.V1_UP",0.611111111111111,0.757592393333187,0.051530912208539,-0.35240532297519,-0.899449683891588,16,"11"
"CSR_EARLY_UP.V1_UP",0.328358208955224,0.588486140724947,0.0808589150280032,-0.425313357554705,-1.1191514760319,18,"11"
"CSR_LATE_UP.V1_DN",0.120754716981132,0.405088062622309,0.252961123069611,0.40757457315791,1.32808467859739,21,"11"
"CYCLIN_D1_KE_.V1_DN",0.327001356852103,0.588486140724947,0.0810802057550866,-0.427194900055647,-1.12410248692714,18,"11"
"CYCLIN_D1_KE_.V1_UP",0.91044776119403,0.929123711340206,0.0319980480340634,-0.238971879674168,-0.64959451184361,21,"11"
"CYCLIN_D1_UP.V1_DN",0.211111111111111,0.520238095238095,0.107972360317345,-0.479660103609096,-1.22424407476099,16,"11"
"CYCLIN_D1_UP.V1_UP",0.209219858156028,0.520238095238095,0.183023938384487,0.398408226547003,1.1888722747634,16,"11"
"E2F1_UP.V1_DN",0.919689119170985,0.929123711340206,0.0292103127923884,-0.219492498811622,-0.649589393658013,32,"11"
"EGFR_UP.V1_DN",0.388739946380697,0.616621983914209,0.0714786287425507,-0.396739696053847,-1.07009574989397,20,"11"
"EGFR_UP.V1_UP",0.220172201722017,0.523857997200662,0.0978773277424561,-0.370887422937295,-1.19246162724565,47,"11"
"EIF4E_DN",0.0856353591160221,0.328268876611418,0.178219874951973,-0.540686050837971,-1.405910453953,17,"11"
"ERBB2_UP.V1_DN",0.0635135135135135,0.265601965601966,0.206587922696891,-0.530307560391615,-1.41513330926801,19,"11"
"ERBB2_UP.V1_UP",0.827770360480641,0.87200236447579,0.0357690767485421,-0.268011995465849,-0.742405995554189,23,"11"
"ESC_J1_UP_EARLY.V1_DN",0.501351351351351,0.698853398853399,0.059476028695732,-0.367530123134873,-0.980759389934877,19,"11"
"ESC_J1_UP_EARLY.V1_UP",0.412213740458015,0.635917312661499,0.131457611642763,0.320547062450126,1.02614298998881,19,"11"
"ESC_J1_UP_LATE.V1_DN",0.033921302578019,0.207207207207207,0.287857117255149,-0.576908606596561,-1.51805276542485,18,"11"
"ESC_J1_UP_LATE.V1_UP",0.0358056265984655,0.207207207207207,0.271288554688953,-0.503974735468474,-1.48146700113944,30,"11"
"ESC_V6.5_UP_EARLY.V1_DN",0.0564972454974121,0.244216160220994,0.321775918075361,0.403582157782228,1.39458325792098,26,"11"
"ESC_V6.5_UP_LATE.V1_DN",0.340569877883311,0.598231316108895,0.0789209638180035,-0.403956603317557,-1.09807058845525,21,"11"
"ESC_V6.5_UP_LATE.V1_UP",0.443690637720488,0.658379655972338,0.0655321029282414,-0.377563227847179,-1.02632577949295,21,"11"
"GCNP_SHH_UP_EARLY.V1_DN",0.000469917177668989,0.0566563959624358,0.49849310876659,-0.653039519267585,-1.84059623406061,25,"11"
"GCNP_SHH_UP_LATE.V1_DN",0.478723404255319,0.674120712114633,0.115734447701689,0.323579257902931,0.96557847648742,16,"11"
"GCNP_SHH_UP_LATE.V1_UP",0.0787292817679558,0.310418310970797,0.186432558434075,-0.54412943279588,-1.41486405407654,17,"11"
"HALLMARK_ADIPOGENESIS",0.69475138121547,0.797500204565911,0.0454059226590179,-0.319116015242788,-0.829776431550864,17,"11"
"HALLMARK_ALLOGRAFT_REJECTION",0.00759456092102981,0.0899633857172216,0.407017918923954,-0.535030412537606,-1.63102416703346,36,"11"
"HALLMARK_ANDROGEN_RESPONSE",0.414728682170543,0.635917312661499,0.066436413766281,-0.35701504126836,-1.03433266685935,28,"11"
"HALLMARK_APICAL_JUNCTION",0.0231785365888824,0.193657473304692,0.352487857583619,-0.622732810316778,-1.58941080872317,16,"11"
"HALLMARK_APOPTOSIS",0.620347394540943,0.757592393333187,0.0456790414930062,-0.286488602034815,-0.908364478618187,43,"11"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.252830188679245,0.53677793904209,0.170932335370056,0.347577329795285,1.13258322949912,21,"11"
"HALLMARK_COAGULATION",0.681392235609103,0.790185953899632,0.0448645113168564,-0.316120598700728,-0.869353757180366,22,"11"
"HALLMARK_COMPLEMENT",0.699257425742574,0.797500204565911,0.0400845633477088,-0.270083848459871,-0.852962533223076,42,"11"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.510828025477707,0.704942675159236,0.055826471778749,-0.317581043604057,-0.961217060858496,35,"11"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.155327342747112,0.426320667284523,0.123257226381337,-0.422528356634148,-1.26773232803466,34,"11"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.471576227390181,0.674120712114633,0.0602484086158019,-0.34630081025279,-1.00329173620189,28,"11"
"HALLMARK_FATTY_ACID_METABOLISM",0.763358778625954,0.830965909090909,0.0913924325943768,0.248034175531443,0.794012986903739,19,"11"
"HALLMARK_G2M_CHECKPOINT",0.16010854816825,0.426320667284523,0.125033367555272,-0.490391102550899,-1.29039428577589,18,"11"
"HALLMARK_GLYCOLYSIS",0.0490956072351421,0.225839793281654,0.231126709673834,-0.50178549888594,-1.4537570501516,28,"11"
"HALLMARK_HEME_METABOLISM",0.648648648648649,0.776690760093918,0.0475434194201301,-0.329501390726308,-0.879279173622557,19,"11"
"HALLMARK_HYPOXIA",0.226076555023923,0.52878923039494,0.0946646223153342,-0.351634649295953,-1.16828355015245,60,"11"
"HALLMARK_IL2_STAT5_SIGNALING",0.45510455104551,0.668132213237026,0.0596037042575973,-0.317769764053039,-1.02167996674348,47,"11"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.365461847389558,0.616621983914209,0.0745500777420554,-0.394710105611416,-1.08548039805276,22,"11"
"HALLMARK_INFLAMMATORY_RESPONSE",0.317479191438763,0.588486140724947,0.0756946307932749,-0.334726181747007,-1.1011418170708,55,"11"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.328358208955224,0.588486140724947,0.0808589150280032,-0.424610123801181,-1.11730101664878,18,"11"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.0073002933172819,0.0899633857172216,0.407017918923954,-0.483079465732595,-1.58373219331239,53,"11"
"HALLMARK_KRAS_SIGNALING_UP",0.000821107187861389,0.0566563959624358,0.477270815362862,-0.620919908893958,-1.82629978999043,31,"11"
"HALLMARK_MITOTIC_SPINDLE",0.379746835443038,0.616621983914209,0.14551614609036,0.296945027193846,1.02609730252466,26,"11"
"HALLMARK_MTORC1_SIGNALING",0.475533249686324,0.674120712114633,0.0584693210386381,-0.32400854713656,-1.00466788497043,39,"11"
"HALLMARK_MYOGENESIS",0.926729986431479,0.929123711340206,0.0311335139616949,-0.227297847934121,-0.617861125640334,21,"11"
"HALLMARK_P53_PATHWAY",0.589108910891089,0.752750275027503,0.047925896705813,-0.295423739262264,-0.932989449211044,42,"11"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0051526410166215,0.0899633857172216,0.407017918923954,-0.442869820453507,-1.55714638299331,91,"11"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.018574027905559,0.170881056731143,0.352487857583619,-0.603196444539821,-1.5872254638913,18,"11"
"HALLMARK_UV_RESPONSE_DN",0.760869565217391,0.830965909090909,0.0992333343771191,0.219731155079856,0.811719845642022,32,"11"
"HALLMARK_UV_RESPONSE_UP",0.103674540682415,0.376502279320348,0.156312403073186,-0.479745620101055,-1.35216622518561,25,"11"
"HALLMARK_XENOBIOTIC_METABOLISM",0.929123711340206,0.929123711340206,0.0284333438791734,-0.217234110588396,-0.638946512849051,31,"11"
"HOXA9_DN.V1_DN",0.767068273092369,0.830965909090909,0.0394366509525593,-0.287524311465206,-0.790711967142682,22,"11"
"HOXA9_DN.V1_UP",0.793324775353017,0.842701944979849,0.0359208664409425,-0.262694934198396,-0.788176356131762,34,"11"
"IL15_UP.V1_UP",0.108923884514436,0.379014084507042,0.152144922367565,-0.476681437385676,-1.34352980579597,25,"11"
"IL2_UP.V1_DN",0.0373776892851502,0.207207207207207,0.321775918075361,-0.59551747670703,-1.51994868197199,16,"11"
"IL2_UP.V1_UP",0.16839378238342,0.4384592824323,0.118287526124085,-0.438564362990653,-1.27512064964889,29,"11"
"JNK_DN.V1_UP",0.742198100407056,0.830965909090909,0.0415717899246479,-0.295670427678506,-0.803717522732327,21,"11"
"KRAS.300_UP.V1_UP",0.23943661971831,0.531124497991968,0.100990587455923,-0.481522693772258,-1.21182869355229,15,"11"
"KRAS.600.LUNG.BREAST_UP.V1_DN",0.388489208633094,0.616621983914209,0.131457611642763,0.337828825847507,1.03519955910156,17,"11"
"KRAS.600.LUNG.BREAST_UP.V1_UP",0.0994832041343669,0.37104546406872,0.158514105424824,-0.467758226688229,-1.35517431516887,28,"11"
"KRAS.600_UP.V1_DN",0.469470827679783,0.674120712114633,0.0628003977812234,-0.369241190953075,-1.00370408232448,21,"11"
"KRAS.600_UP.V1_UP",0.0380228136882129,0.207207207207207,0.261663521711573,-0.474491528947298,-1.4464731959724,36,"11"
"KRAS.DF.V1_DN",0.848066298342541,0.879948490009554,0.0362254755857254,-0.274200417089857,-0.712985349386104,17,"11"
"KRAS.DF.V1_UP",0.145527369826435,0.426320667284523,0.130777137971974,-0.463907464334449,-1.28504577679666,23,"11"
"KRAS.KIDNEY_UP.V1_UP",0.385345997286296,0.616621983914209,0.0725351864394589,-0.40965013454959,-1.07793593733738,18,"11"
"KRAS.LUNG.BREAST_UP.V1_UP",0.00653563351076309,0.0899633857172216,0.407017918923954,-0.63833578381482,-1.72173446735909,20,"11"
"KRAS.LUNG_UP.V1_UP",0.342465753424658,0.598231316108895,0.137250779610133,0.364165507243681,1.07369539235105,15,"11"
"LEF1_UP.V1_DN",0.0392477640696053,0.207207207207207,0.321775918075361,-0.599497076867797,-1.55883290529956,17,"11"
"LEF1_UP.V1_UP",0.425438596491228,0.645170618854829,0.139599673451922,0.277514321712628,1.02992642048879,33,"11"
"LTE2_UP.V1_DN",0.00782290310584536,0.0899633857172216,0.380730400722792,-0.547340830419969,-1.65662704024634,35,"11"
"LTE2_UP.V1_UP",0.0352781546811398,0.207207207207207,0.282013350011725,-0.547491858823911,-1.48824082254358,21,"11"
"MEK_UP.V1_DN",0.150720838794233,0.426320667284523,0.126875729929857,-0.447196275386975,-1.28632452437159,27,"11"
"MEK_UP.V1_UP",0.316537467700258,0.588486140724947,0.0802023444698144,-0.385216938241629,-1.11603830929733,28,"11"
"MEL18_DN.V1_DN",0.00632994570297914,0.0899633857172216,0.407017918923954,-0.57873763064172,-1.70123746643043,30,"11"
"MEL18_DN.V1_UP",0.180392156862745,0.461002178649237,0.114266502484433,-0.438303087730624,-1.24978350786841,26,"11"
"MTOR_UP.N4.V1_UP",0.130718954248366,0.419516643866849,0.137250779610133,-0.463545698602647,-1.32176063886864,26,"11"
"MTOR_UP.V1_DN",0.610583446404342,0.757592393333187,0.0504983044100709,-0.343481004402076,-0.903821303134264,18,"11"
"MTOR_UP.V1_UP",0.246318607764391,0.531124497991968,0.096240602328129,-0.432732652137145,-1.19004506044922,22,"11"
"MYC_UP.V1_DN",0.305555555555556,0.585648148148148,0.0860347242455604,-0.447293336099919,-1.14163386172862,16,"11"
"NFE2L2.V2",0.29047619047619,0.572448388963921,0.179782316298324,0.288915263451335,1.10092029458689,38,"11"
"NOTCH_DN.V1_DN",0.244979919678715,0.531124497991968,0.0965629554309422,-0.433065411831369,-1.19096017288289,22,"11"
"NOTCH_DN.V1_UP",0.123287671232877,0.405088062622309,0.237793834423688,0.446074772762967,1.3151943790194,15,"11"
"P53_DN.V1_DN",0.43483709273183,0.652255639097744,0.0626618230932491,-0.332543806315998,-1.03624167961255,40,"11"
"P53_DN.V1_UP",0.533333333333333,0.72156862745098,0.0578529757032509,-0.3759843425078,-0.959630788666139,16,"11"
"P53_DN.V2_UP",0.556338028169014,0.731570639305446,0.0565299525056311,-0.376146017254894,-0.946631472556273,15,"11"
"PDGF_ERK_DN.V1_DN",0.563093622795115,0.733084150431377,0.0542315935495841,-0.351152418259627,-0.954533579570461,21,"11"
"PDGF_UP.V1_UP",0.16010854816825,0.426320667284523,0.125033367555272,-0.49108186250896,-1.29221192214426,18,"11"
"PGF_UP.V1_DN",0.274647887323944,0.565692663443347,0.0928481214159878,-0.46371674351455,-1.16701717850361,15,"11"
"PGF_UP.V1_UP",0.0405405405405405,0.207207207207207,0.261663521711573,-0.556526811832058,-1.48509975671984,19,"11"
"PKCA_DN.V1_DN",0.65,0.776690760093918,0.048701086452153,-0.338243457780167,-0.863304131192671,16,"11"
"PRC1_BMI_UP.V1_UP",0.0268044290668537,0.205500622845878,0.352487857583619,-0.59158339370671,-1.59563280813595,20,"11"
"PRC2_EED_DN.V1_DN",0.556629834254144,0.731570639305446,0.0555947097758869,-0.361735289386071,-0.940596533096053,17,"11"
"PRC2_EED_DN.V1_UP",0.0366350067842605,0.207207207207207,0.276500599254472,-0.545575891487959,-1.48303267057188,21,"11"
"PRC2_EZH2_UP.V1_DN",0.395774647887324,0.620646606914212,0.0730744399126987,-0.422263953682744,-1.06269461843392,15,"11"
"PRC2_EZH2_UP.V1_UP",0.652870493991989,0.776690760093918,0.0466948041282054,-0.319702948913928,-0.885592399166694,23,"11"
"PRC2_SUZ12_UP.V1_UP",0.109859154929577,0.379014084507042,0.157402899305283,-0.543555231287925,-1.36794347249747,15,"11"
"PTEN_DN.V1_DN",0.294326241134752,0.572448388963921,0.152144922367565,0.373899252477604,1.11573613496392,16,"11"
"PTEN_DN.V1_UP",0.668055555555556,0.781285310734463,0.0474483193656297,-0.328343806027379,-0.838037093326988,16,"11"
"PTEN_DN.V2_UP",0.160642570281124,0.426320667284523,0.12384217120105,-0.459056744320734,-1.26243815516758,22,"11"
"RAF_UP.V1_DN",0.528089887640449,0.721548559350317,0.053347785067549,-0.308529661933631,-0.967576592458817,41,"11"
"RAF_UP.V1_UP",0.238216560509554,0.531124497991968,0.0952879846194844,-0.390736449769805,-1.19451881965982,37,"11"
"RB_DN.V1_DN",0.0566298342541436,0.244216160220994,0.222056046145248,-0.56000511300774,-1.45614454344533,17,"11"
"RB_P130_DN.V1_DN",0.6015625,0.757592393333187,0.107140237276725,0.278469756806562,0.898082315379712,20,"11"
"RELA_DN.V1_UP",0.0444381060981049,0.211464091087534,0.321775918075361,-0.510305917467213,-1.50007792853171,30,"11"
"RPS14_DN.V1_UP",0.00226523693948826,0.0889227943989114,0.431707695803346,-0.508738185209904,-1.68290119970609,58,"11"
"SNF5_DN.V1_UP",0.381699346405229,0.616621983914209,0.0711327399327894,-0.376348234055513,-1.0731245781847,26,"11"
"STK33_DN",0.146788990825688,0.426320667284523,0.128788713061714,-0.44985447079629,-1.29397061208244,27,"11"
"STK33_NOMO_DN",0.0380078636959371,0.207207207207207,0.266350657088526,-0.50835069530092,-1.46223035015458,27,"11"
"STK33_NOMO_UP",0.0238563554070998,0.193657473304692,0.352487857583619,-0.416343603199952,-1.44827276875142,81,"11"
"STK33_SKM_DN",0.367706919945726,0.616621983914209,0.0749278818393739,-0.395145207945973,-1.07411867376609,21,"11"
"STK33_SKM_UP",0.793849658314351,0.842701944979849,0.0301329841082956,-0.235255595705393,-0.815272738715501,77,"11"
"STK33_UP",0.381006864988558,0.616621983914209,0.0646484568421928,-0.299793556888785,-1.04756207597532,85,"11"
"TBK1.DF_DN",0.732824427480916,0.828932549117757,0.0937465422491719,0.251785775958042,0.806022700702294,19,"11"
"TBK1.DF_UP",0.666666666666667,0.781285310734463,0.0431901998334182,-0.281556749095059,-0.866615130041548,38,"11"
"TGFB_UP.V1_DN",0.153452685421995,0.426320667284523,0.12384217120105,-0.435741400920026,-1.28089061030654,30,"11"
"TGFB_UP.V1_UP",0.897771952817824,0.924571115588506,0.0309900819310557,-0.22722632798121,-0.653598463028805,27,"11"
